128,1541.0174
129,1541.01295
130,1541.01069
131,1540.9638
132,1541.01361
133,1541.01761
134,1541.01861
135,1541.01525
136,1541.00932
137,1541.0107
138,1541.00993
139,1541.01441
140,1541.01279
141,1541.00591
142,1541.00814
143,1540.99989
144,1541.00421
145,1540.9557
146,1541.01123
147,1540.96
148,1541.00941
149,1541.01016
150,1541.0069
151,1541.00828
152,1541.01176
153,1541.00422
154,1541.01097
155,1541.00943
156,1541.00658
157,1540.99613
158,1541.00402
159,1541.00415
160,1541.00542
161,1541.00072
162,1541.00339
163,1541.0009
164,1540.9968
165,1540.99815
166,1541.0059
167,1541.00254
168,1540.99283
169,1540.99363
170,1540.9946
171,1540.99417
172,1540.99257
173,1540.98544
174,1540.98999
175,1540.99138
176,1540.99983
177,1540.99592
178,1540.99463
179,1540.99629
180,1540.99623
181,1541.00068
182,1540.99607
183,1541.00076
184,1540.99818
185,1540.99633
186,1540.9958
187,1540.99388
188,1540.98971
189,1540.99899
190,1540.99559
191,1540.9962
192,1540.99188
193,1540.99409
194,1540.99519
195,1540.99304
196,1540.99588
197,1540.99321
198,1540.99307
199,1540.99073
200,1540.98954
201,1540.99204
202,1540.98971
203,1540.99261
204,1540.99497
205,1540.98648
206,1540.9854
207,1540.98476
208,1540.98058
209,1540.99013
210,1540.98798
211,1540.98805
212,1540.99099
213,1540.98942
214,1540.98738
215,1540.9844
216,1540.9872
217,1540.98625
218,1540.98323
219,1540.98722
220,1540.98628
221,1540.98545
222,1540.9874
223,1540.98104
224,1540.98523
225,1540.98532
226,1540.98635
227,1540.98742
228,1540.98618
229,1540.98363
230,1540.98387
231,1540.98042
232,1540.98846
233,1540.99041
234,1540.98865
235,1540.98821
236,1540.98373
237,1540.98292
238,1540.98575
239,1540.9875
240,1540.98396
241,1540.98069
242,1540.98144
243,1540.97632
244,1540.98062
245,1540.98556
246,1540.9822
247,1540.98656
248,1540.98253
249,1540.98175
250,1540.98142
251,1540.98522
252,1540.98158
253,1540.98002
254,1540.98485
255,1540.98473
256,1540.98617
257,1540.98114
258,1540.98103
259,1540.98418
260,1540.97986
261,1540.92829
262,1540.9787
263,1540.97854
264,1540.97914
265,1540.97476
266,1540.9745
267,1540.98245
268,1540.9778
269,1540.98166
270,1540.97092
271,1540.97635
272,1540.9777
273,1540.97116
274,1540.97248
275,1540.97414
276,1540.97653
277,1540.97247
278,1540.9777
279,1540.97876
280,1540.98265
281,1540.97681
282,1540.98043
283,1540.98087
284,1540.977
285,1540.97348
286,1540.97838
287,1540.97922
288,1540.98017
289,1540.97236
290,1540.97505
291,1540.97599
292,1540.97875
293,1540.97393
294,1540.9727
295,1540.97494
296,1540.97983
297,1540.97255
298,1540.97583
299,1540.97624
300,1540.97129
301,1540.97731
302,1540.97045
303,1540.96766
304,1540.96548
305,1540.96958
306,1540.96713
307,1540.96754
308,1540.91912
309,1540.96447
310,1540.96699
311,1540.96274
312,1540.96762
313,1540.97053
314,1540.9658
315,1540.96592
316,1540.96862
317,1540.96934
318,1540.97092
319,1540.97079
320,1540.96894
321,1540.96663
322,1540.96721
323,1540.96728
324,1540.96039
325,1540.96218
326,1540.96642
327,1540.96535
328,1540.97254
329,1540.9712
330,1540.96426
331,1540.96672
332,1540.95852
333,1540.96393
334,1540.96441
335,1540.96575
336,1540.96455
337,1540.96301
338,1540.95966
339,1540.95866
340,1540.96067
341,1540.9625
342,1540.9632
343,1540.96586
344,1540.95716
345,1540.95981
346,1540.95901
347,1540.95586
348,1540.9587
349,1540.95797
350,1540.95896
351,1540.9569
352,1540.95352
353,1540.95905
354,1540.95787
355,1540.96226
356,1540.96002
357,1540.95539
